26.86,751.54,35.79,29.0,19.06,-31.25,-17.25,12.31,-17.44,-50.5,-2.06,7.34,9.7,236.75,-2.875,-29.6875,-0.5,4.85,8.5,0.0,0.0,0.0,0.0
26.86,751.54,35.79,29.0,19.06,-31.25,-17.25,12.31,-17.44,-50.5,-2.06,7.34,9.7,236.75,-2.875,-29.6875,-0.5,4.85,8.5,0.0,0.0,0.0,0.0
26.82,751.54,35.78,29.0,21.75,-26.0,-19.25,-28.88,-73.94,-39.5,-1.15,5.02,8.39,251.0625,-1.875,-29.6875,-0.25,4.81,8.54,0.0,0.0,0.0,0.0
26.82,751.54,35.78,29.0,21.75,-26.0,-19.25,-28.88,-73.94,-39.5,-1.15,5.02,8.39,251.0625,-1.875,-29.6875,-0.25,4.81,8.54,0.0,0.0,0.0,0.0
26.8,751.55,35.71,29.0,19.69,-22.56,-27.75,-26.81,-24.06,-82.44,-0.3,3.3,5.33,265.8125,4.0625,-25.875,0.7,4.27,8.8,0.0,0.0,0.0,0.0
26.8,751.55,35.71,29.0,19.69,-22.56,-27.75,-26.81,-24.06,-82.44,-0.3,3.3,5.33,265.8125,4.0625,-25.875,0.7,4.27,8.8,0.0,0.0,0.0,0.0
26.77,751.61,35.66,29.0,16.88,-11.25,-34.56,-22.5,1.13,-33.44,-0.39,3.68,7.29,286.5625,4.0625,-24.375,0.69,4.04,8.9,0.0,0.0,0.0,0.0
26.77,751.61,35.66,29.0,16.88,-11.25,-34.56,-22.5,1.13,-33.44,-0.39,3.68,7.29,286.5625,4.0625,-24.375,0.69,4.04,8.9,0.0,0.0,0.0,0.0
26.74,751.55,35.61,29.0,12.75,-0.25,-34.06,17.19,16.31,-16.63,-0.33,4.49,9.94,305.0625,2.8125,-17.4375,0.48,2.93,9.34,0.0,0.0,0.0,0.0
26.74,751.55,35.61,29.0,12.75,-0.25,-34.06,17.19,16.31,-16.63,-0.33,4.49,9.94,305.0625,2.8125,-17.4375,0.48,2.93,9.34,0.0,0.0,0.0,0.0
26.54,751.59,35.61,29.0,8.56,0.25,-32.56,75.69,47.44,-2.0,0.33,4.97,7.71,309.4375,1.1875,-25.0,0.21,4.14,8.88,0.0,0.0,0.0,0.0
26.54,751.59,35.61,29.0,8.56,0.25,-32.56,75.69,47.44,-2.0,0.33,4.97,7.71,309.4375,1.1875,-25.0,0.21,4.14,8.88,0.0,0.0,0.0,0.0
26.32,751.57,35.64,29.0,6.5,2.88,-33.25,107.38,27.63,-1.38,1.55,6.22,6.28,313.1875,4.5625,-31.875,0.78,5.16,8.29,0.0,0.0,0.0,0.0
26.32,751.57,35.64,29.0,6.5,2.88,-33.25,107.38,27.63,-1.38,1.55,6.22,6.28,313.1875,4.5625,-31.875,0.78,5.16,8.29,0.0,0.0,0.0,0.0
